crane_1497208313810_n_1_0_3609.wav, ,9,350, waiting,4223,4586, leaving,3967,4095,4586,4607, didPass,1, detectionWhole,383,,,,,,,,,,,,,,
crane_1497208313810_n_1_0_3609.wav, ,11,350, waiting,4308,4671, leaving,4671,4692, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
crane_1497208313810_n_1_0_3609.wav, ,13,350, waiting, leaving,4266,4522, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208313810_n_1_0_3609.wav, ,15,350, waiting, leaving,4351,4607, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,5,50, waiting,3284,3348, leaving,3348,4692, didPass,1, detectionWhole,1407,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,7,50, waiting,3242,3306, leaving,3306,4138, didPass,1, detectionWhole,895,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,9,50, waiting,3327,3391,3583,3647, leaving,3391,3455,3647,3967, didPass,0, detectionBtwn,0, detectionWhole,639,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,11,50, waiting,3284,3348,3668,3732, leaving,3348,3412,3732,3924, didPass,0, detectionBtwn,0, detectionWhole,639,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,13,50, waiting,3370,3434,3754,3818, leaving,3434,3498,3818,3882, didPass,0, detectionBtwn,0, detectionWhole,511,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,15,50, waiting,3327,3391, leaving,3391,3455, didPass,1, detectionWhole,127,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,5,150, waiting,3284,3455, leaving,3455,4692, didPass,1, detectionWhole,1407,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,7,150, waiting,3242,3412, leaving,3412,4138, didPass,1, detectionWhole,895,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,9,150, waiting,3583,3754, leaving,3327,3455,3754,3967, didPass,1, detectionWhole,383,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,11,150, waiting,3668,3839, leaving,3284,3412,3839,3924, didPass,1, detectionWhole,255,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,13,150, waiting, leaving,3370,3498,3754,3882, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,15,150, waiting, leaving,3327,3455, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,5,250, waiting,3284,3540, leaving,3540,4692, didPass,1, detectionWhole,1407,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,7,250, waiting,3242,3498, leaving,3498,4138, didPass,1, detectionWhole,895,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,9,250, waiting,3583,3839, leaving,3327,3455,3839,3967, didPass,1, detectionWhole,383,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,11,250, waiting, leaving,3284,3412,3668,3924, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,13,250, waiting, leaving,3370,3498,3754,3882, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,15,250, waiting, leaving,3327,3455, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,5,350, waiting,3284,3647, leaving,3647,4692, didPass,1, detectionWhole,1407,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,7,350, waiting,3242,3604, leaving,3604,4138, didPass,1, detectionWhole,895,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,9,350, waiting,3583,3946, leaving,3327,3455,3946,3967, didPass,1, detectionWhole,383,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,11,350, waiting, leaving,3284,3412,3668,3924, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,13,350, waiting, leaving,3370,3498,3754,3882, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208359709_n_1_0_3609.wav, ,15,350, waiting, leaving,3327,3455, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,5,50, waiting,3156,3220,3924,3988, leaving,3220,3796,3988,4564, didPass,0, detectionBtwn,0, detectionWhole,1407,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,7,50, waiting,3242,3306,3754,3818,4010,4074, leaving,3306,3626,3818,3882,4074,4394, didPass,0, detectionWhole,1151,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,9,50, waiting,3199,3263,3967,4031, leaving,3263,3327,4031,4223, didPass,0, detectionBtwn,0, detectionWhole,1023,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,11,50, waiting,3156,3220, leaving,3220,3284, didPass,1, detectionWhole,127,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,13,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,5,150, waiting,3156,3327,3924,4095, leaving,3327,3796,4095,4564, didPass,0, detectionBtwn,0, detectionWhole,1407,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,7,150, waiting,3242,3412,4010,4180, leaving,3412,3626,3754,3882,4180,4394, didPass,0, detectionBtwn,0, detectionWhole,1151,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,9,150, waiting,3967,4138, leaving,3199,3327,4138,4223, didPass,1, detectionWhole,255,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,11,150, waiting, leaving,3156,3284, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,13,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,15,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,5,250, waiting,3156,3412,3924,4180, leaving,3412,3796,4180,4564, didPass,0, detectionBtwn,0, detectionWhole,1407,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,7,250, waiting,3242,3498,4010,4266, leaving,3498,3626,3754,3882,4266,4394, didPass,0, detectionBtwn,0, detectionWhole,1151,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,9,250, waiting, leaving,3199,3327,3967,4223, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,11,250, waiting, leaving,3156,3284, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,13,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,15,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,5,350, waiting,3156,3519,3924,4287, leaving,3519,3796,4287,4564, didPass,0, detectionBtwn,0, detectionWhole,1407,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,7,350, waiting,3242,3604,4010,4372, leaving,3604,3626,3754,3882,4372,4394, didPass,0, detectionBtwn,0, detectionWhole,1151,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,9,350, waiting, leaving,3199,3327,3967,4223, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,11,350, waiting, leaving,3156,3284, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,13,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208392793_n_1_0_3609.wav, ,15,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,5,50, waiting,3924,3988, leaving,3988,4436, didPass,0, detectionWhole,511,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,7,50, waiting,3882,3946, leaving,3946,4138, didPass,0, detectionWhole,255,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,9,50, waiting,3839,3903, leaving,3903,3967, didPass,0, detectionWhole,127,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,11,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,13,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,5,150, waiting,3924,4095, leaving,4095,4436, didPass,0, detectionWhole,511,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,7,150, waiting,3882,4052, leaving,4052,4138, didPass,0, detectionWhole,255,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,9,150, waiting, leaving,3839,3967, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,11,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,13,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,15,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,5,250, waiting,3924,4180, leaving,4180,4436, didPass,0, detectionWhole,511,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,7,250, waiting, leaving,3882,4138, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,9,250, waiting, leaving,3839,3967, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,11,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,13,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,15,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,5,350, waiting,3924,4287, leaving,4287,4436, didPass,0, detectionWhole,511,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,7,350, waiting, leaving,3882,4138, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,9,350, waiting, leaving,3839,3967, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,11,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,13,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208425127_n_0_1_3609.wav, ,15,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,5,50, waiting,3029,3092, leaving,3092,5332, didPass,0, detectionWhole,2303,,,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,7,50, waiting,2986,3050,4778,4842, leaving,3050,4650,4842,5162, didPass,1, detectionBtwn,0, detectionWhole,2175,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,9,50, waiting,3071,3135,3967,4031,4223,4287,4735,4799,4991,5055, leaving,3135,3711,4031,4095,4287,4607,4799,4863,5055,5119, didPass,0, detectionWhole,2047
crane_1497208469502_n_0_1_3609.wav, ,11,50, waiting,3029,3092, leaving,3092,3796, didPass,0, detectionWhole,767,,,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,13,50, waiting,2986,3050,3370,3434, leaving,3050,3242,3434,3754, didPass,1, detectionBtwn,0, detectionWhole,767,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,15,50, waiting,3071,3135,3583,3647, leaving,3135,3199,3647,3711, didPass,1, detectionBtwn,0, detectionWhole,639,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,5,150, waiting,3029,3199, leaving,3199,5332, didPass,0, detectionWhole,2303,,,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,7,150, waiting,2986,3156,4778,4948, leaving,3156,4650,4948,5162, didPass,1, detectionBtwn,0, detectionWhole,2175,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,9,150, waiting,3071,3242,4223,4394, leaving,3242,3711,3967,4095,4394,4607,4735,4863,4991,5119, didPass,1, detectionBtwn,0, detectionWhole,2047,,,,
crane_1497208469502_n_0_1_3609.wav, ,11,150, waiting,3029,3199, leaving,3199,3796, didPass,0, detectionWhole,767,,,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,13,150, waiting,2986,3156,3370,3540, leaving,3156,3242,3540,3754, didPass,1, detectionBtwn,0, detectionWhole,767,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,15,150, waiting, leaving,3071,3199,3583,3711, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,5,250, waiting,3029,3284, leaving,3284,5332, didPass,0, detectionWhole,2303,,,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,7,250, waiting,2986,3242,4778,5034, leaving,3242,4650,5034,5162, didPass,1, detectionBtwn,0, detectionWhole,2175,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,9,250, waiting,3071,3327,4223,4479, leaving,3327,3711,3967,4095,4479,4607,4735,4863,4991,5119, didPass,1, detectionBtwn,0, detectionWhole,2047,,,,
crane_1497208469502_n_0_1_3609.wav, ,11,250, waiting,3029,3284, leaving,3284,3796, didPass,0, detectionWhole,767,,,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,13,250, waiting,3370,3626, leaving,2986,3242,3626,3754, didPass,0, detectionWhole,383,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,15,250, waiting, leaving,3071,3199,3583,3711, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,5,350, waiting,3029,3391, leaving,3391,5332, didPass,0, detectionWhole,2303,,,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,7,350, waiting,2986,3348,4778,5140, leaving,3348,4650,5140,5162, didPass,1, detectionBtwn,0, detectionWhole,2175,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,9,350, waiting,3071,3434,4223,4586, leaving,3434,3711,3967,4095,4586,4607,4735,4863,4991,5119, didPass,1, detectionBtwn,0, detectionWhole,2047,,,,
crane_1497208469502_n_0_1_3609.wav, ,11,350, waiting,3029,3391, leaving,3391,3796, didPass,0, detectionWhole,767,,,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,13,350, waiting,3370,3732, leaving,2986,3242,3732,3754, didPass,0, detectionWhole,383,,,,,,,,,,,,,,
crane_1497208469502_n_0_1_3609.wav, ,15,350, waiting, leaving,3071,3199,3583,3711, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,5,50, waiting,3156,3220,4052,4116, leaving,3220,3540,4116,5460, didPass,1, detectionBtwn,0, detectionWhole,2303,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,7,50, waiting,3242,3306,4010,4074,4778,4842, leaving,3306,3498,4074,4650,4842,5418, didPass,0, detectionWhole,2175,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,9,50, waiting,3199,3263,4095,4159,4479,4543,5247,5311, leaving,3263,3327,4159,4351,4543,4607,5311,5375, didPass,0, detectionWhole,2175,,,,
crane_1497208526416_n_0_1_3609.wav, ,11,50, waiting,4180,4244, leaving,4244,4308, didPass,0, detectionWhole,127,,,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,13,50, waiting,3242,3306,4138,4202, leaving,3306,3370,4202,4266, didPass,1, detectionBtwn,0, detectionWhole,1023,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,15,50, waiting,4223,4287, leaving,4287,4351, didPass,0, detectionWhole,127,,,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,5,150, waiting,3156,3327,4052,4223, leaving,3327,3540,4223,5460, didPass,1, detectionBtwn,0, detectionWhole,2303,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,7,150, waiting,3242,3412,4010,4180,4778,4948, leaving,3412,3498,4180,4650,4948,5418, didPass,0, detectionWhole,2175,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,9,150, waiting,4095,4266, leaving,3199,3327,4266,4351,4479,4607,5247,5375, didPass,0, detectionWhole,1279,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,11,150, waiting, leaving,4180,4308, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,13,150, waiting, leaving,3242,3370,4138,4266, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,15,150, waiting, leaving,4223,4351, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,5,250, waiting,3156,3412,4052,4308, leaving,3412,3540,4308,5460, didPass,1, detectionBtwn,0, detectionWhole,2303,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,7,250, waiting,4010,4266,4778,5034, leaving,3242,3498,4266,4650,5034,5418, didPass,1, detectionBtwn,0, detectionWhole,1407,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,9,250, waiting, leaving,3199,3327,4095,4351,4479,4607,5247,5375, didPass,0,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,11,250, waiting, leaving,4180,4308, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,13,250, waiting, leaving,3242,3370,4138,4266, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,15,250, waiting, leaving,4223,4351, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,5,350, waiting,3156,3519,4052,4415, leaving,3519,3540,4415,5460, didPass,1, detectionBtwn,0, detectionWhole,2303,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,7,350, waiting,4010,4372,4778,5140, leaving,3242,3498,4372,4650,5140,5418, didPass,1, detectionBtwn,0, detectionWhole,1407,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,9,350, waiting, leaving,3199,3327,4095,4351,4479,4607,5247,5375, didPass,0,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,11,350, waiting, leaving,4180,4308, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,13,350, waiting, leaving,3242,3370,4138,4266, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497208526416_n_0_1_3609.wav, ,15,350, waiting, leaving,4223,4351, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,5,50, waiting,2901,2965,3284,3348,4052,4116,4308,4372, leaving,2965,3156,3348,3412,4116,4180,4372,4436, didPass,0, detectionWhole,1535,,,,
crane_1497208569337_n_0_1_3609.wav, ,7,50, waiting,2858,2922,3114,3178,4138,4202, leaving,2922,2986,3178,3242,4202,4266, didPass,0, detectionWhole,1407,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,9,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,11,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,13,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,5,150, waiting,2901,3071, leaving,3071,3156,3284,3412,4052,4180,4308,4436, didPass,0, detectionWhole,1535,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,7,150, waiting, leaving,2858,2986,3114,3242,4138,4266, didPass,0,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,9,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,11,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,13,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,15,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,5,250, waiting, leaving,2901,3156,3284,3412,4052,4180,4308,4436, didPass,0,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,7,250, waiting, leaving,2858,2986,3114,3242,4138,4266, didPass,0,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,9,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,11,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,13,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,15,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,5,350, waiting, leaving,2901,3156,3284,3412,4052,4180,4308,4436, didPass,0,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,7,350, waiting, leaving,2858,2986,3114,3242,4138,4266, didPass,0,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,9,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,11,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,13,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208569337_n_0_1_3609.wav, ,15,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,5,50, waiting,341,405,3412,3476,4180,4244, leaving,405,469,3476,3924,4244,4820, didPass,0, detectionWhole,4479,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,7,50, waiting,3370,3434,4138,4202, leaving,3434,3626,4202,4778, didPass,1, detectionBtwn,0, detectionWhole,1407,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,9,50, waiting,3583,3647,4223,4287,4479,4543, leaving,3647,3711,4287,4351,4543,4735, didPass,0, detectionWhole,1151,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,11,50, waiting,4436,4500, leaving,4500,4692, didPass,0, detectionWhole,255,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,13,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,5,150, waiting,3412,3583,4180,4351, leaving,341,469,3583,3924,4351,4820, didPass,1, detectionBtwn,0, detectionWhole,1407,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,7,150, waiting,3370,3540,4138,4308, leaving,3540,3626,4308,4778, didPass,1, detectionBtwn,0, detectionWhole,1407,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,9,150, waiting,4479,4650, leaving,3583,3711,4223,4351,4650,4735, didPass,0, detectionWhole,255,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,11,150, waiting,4436,4607, leaving,4607,4692, didPass,0, detectionWhole,255,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,13,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,15,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,5,250, waiting,3412,3668,4180,4436, leaving,341,469,3668,3924,4436,4820, didPass,1, detectionBtwn,0, detectionWhole,1407,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,7,250, waiting,4138,4394, leaving,3370,3626,4394,4778, didPass,0, detectionWhole,639,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,9,250, waiting, leaving,3583,3711,4223,4351,4479,4735, didPass,0,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,11,250, waiting, leaving,4436,4692, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,13,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,15,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,5,350, waiting,3412,3775,4180,4543, leaving,341,469,3775,3924,4543,4820, didPass,1, detectionBtwn,0, detectionWhole,1407,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,7,350, waiting,4138,4500, leaving,3370,3626,4500,4778, didPass,0, detectionWhole,639,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,9,350, waiting, leaving,3583,3711,4223,4351,4479,4735, didPass,0,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,11,350, waiting, leaving,4436,4692, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,13,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208633963_n_0_1_3609.wav, ,15,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
crane_1497208675178_n_0_1_3609.wav, ,5,50, waiting,3029,3092,3924,3988, leaving,3092,3540,3988,4948, didPass,1, detectionBtwn,0, detectionWhole,1919,,,,,,,,,,
crane_1497208675178_n_0_1_3609.wav, ,7,50, waiting,3114,3178,4010,4074,4522,4586, leaving,3178,3242,4074,4394,4586,4650, didPass,0, detectionWhole,1535,,,,,,,,
crane_1497208675178_n_0_1_3609.wav, ,9,50, waiting,3199,3263,3967,4031,4479,4543, leaving,3263,3327,4031,4351,4543,4735, didPass,0, detectionWhole,1535,,,,,,,,
crane_1497208675178_n_0_1_3609.wav, ,11,50, waiting,4052,4116,4564,4628, leaving,4116,4436,4628,4692, didPass,1, detectionBtwn,0, detectionWhole,639,,,,,,,,,,
crane_1497208675178_n_0_1_3609.wav, ,13,50, waiting,4138,4202, leaving,4202,4394, didPass,0, detectionWhole,255,,,,,,,,,,,,,,,,
crane_1497208675178_n_0_1_3609.wav, ,15,50, waiting,4095,4159, leaving,4159,4351, didPass,0, detectionWhole,255,,,,,,,,,,,,,,,,
crane_1497208675178_n_0_1_3609.wav, ,5,150, waiting,3029,3199,3924,4095, leaving,3199,3540,4095,4948, didPass,1, detectionBtwn,0, detectionWhole,1919,,,,,,,,,,
